total_cells,explored_cells,coverage_ratio,overlap_cells,overlap_ratio,probability_covered,probability_total,probability_coverage_ratio,per_agent_explored,total_timesteps,paths_lengths_m,budget_consumed_m,effective_cells,redundant_visits,efficiency_ratio,time_to_first_victim,info_propagation_latency,coverage_gini,cluster_ratio,mean_pair_distance_cells,scenario,env_type,climate,presence_weight,seed,do_kill,kill_tick,max_steps,budget,recovery_zone_size,kill_applied,recovery_time,recovery_coverage_at_end,elapsed_s
434940,12772,0.029364969880903112,6697,0.3439827417946479,0.2692312296695718,1.0,0.2692312296695718,"{'drone_0': 4714, 'drone_1': 4147, 'drone_2': 863, 'drone_3': 4991, 'drone_4': 4754}",2668,"{'drone_0': 99998.33960640883, 'drone_1': 99965.79305018156, 'drone_2': 18675.6538619414, 'drone_3': 99973.83616745393, 'drone_4': 99997.58132324777}","{'drone_0': np.float64(99998.33960639618), 'drone_1': np.float64(99965.7930502034), 'drone_2': np.float64(18675.65386193886), 'drone_3': np.float64(99973.83616744203), 'drone_4': np.float64(99997.58132323487)}",12772,6697,0.6560172582053521,,1298.0471030255092,0.3719195040733183,0.008383233532934131,123.18682634730538,flatT_S_01,flat,temperate,0.0,7,True,500,15000,100000,5,True,36,1.0,11.53016720000005
434940,13787,0.03169862509771463,6556,0.3222730177456619,0.30418868917683994,1.0,0.30418868917683994,"{'drone_0': 4359, 'drone_1': 4915, 'drone_2': 1153, 'drone_3': 4629, 'drone_4': 5287}",2634,"{'drone_0': 99972.93802737059, 'drone_1': 99970.01117484298, 'drone_2': 20444.594254894655, 'drone_3': 99968.33937067522, 'drone_4': 99996.39734809689}","{'drone_0': np.float64(99972.93802737106), 'drone_1': np.float64(99970.01117484707), 'drone_2': np.float64(20444.594254894357), 'drone_3': np.float64(99968.33937066309), 'drone_4': np.float64(99996.3973480977)}",13787,6556,0.6777269822543381,,1184.728182487123,0.3295013721442466,0.0,97.87584830339321,flatT_S_01,flat,temperate,0.01,7,True,500,15000,100000,5,True,796,1.0,12.013228100000106
434940,7582,0.017432289511196946,1324,0.14866382214237592,0.12028739206823502,0.9999999403953552,0.12028739923792273,"{'drone_0': 1527, 'drone_1': 1509, 'drone_2': 1518, 'drone_3': 2789, 'drone_4': 1563}",3153,"{'drone_0': 99974.76193099108, 'drone_1': 99973.51652597262, 'drone_2': 99976.3562710624, 'drone_3': 99971.753654734, 'drone_4': 99997.5074212587}","{'drone_0': np.float64(99974.76193096825), 'drone_1': np.float64(99973.51652595784), 'drone_2': np.float64(99976.35627105681), 'drone_3': np.float64(99971.75365472349), 'drone_4': np.float64(99997.50742125385)}",7582,1324,0.851336177857624,,1385.8381292174047,0.7657849142389475,0.09934369602763385,28.79727115716753,flatT_S_05,flat,temperate,0.0,42,False,-1,15000,100000,0,False,nan,nan,48.85159199999998
434940,7243,0.016652871660458913,1633,0.18397926994141506,0.11146043574217401,0.9999999403953552,0.11146044238573409,"{'drone_0': 1565, 'drone_1': 1660, 'drone_2': 1372, 'drone_3': 2677, 'drone_4': 1602}",3153,"{'drone_0': 99998.28843923596, 'drone_1': 99987.55260582487, 'drone_2': 99984.22878948758, 'drone_3': 99972.45762612097, 'drone_4': 99996.49310200612}","{'drone_0': np.float64(99998.28843920845), 'drone_1': np.float64(99987.55260581672), 'drone_2': np.float64(99984.22878948387), 'drone_3': np.float64(99972.45762611573), 'drone_4': np.float64(99996.49310199842)}",7243,1633,0.816020730058585,,1452.0234781150427,0.7791136184519372,0.08205128205128205,27.807008547008547,flatT_S_05,flat,temperate,0.01,42,False,-1,15000,100000,0,False,nan,nan,89.42134299999998
434940,6922,0.01591483882834414,953,0.12101587301587302,0.10796164271289399,0.9999999403953552,0.10796164914790973,"{'drone_0': 1567, 'drone_1': 1557, 'drone_2': 587, 'drone_3': 2705, 'drone_4': 1459}",3165,"{'drone_0': 99971.35945189378, 'drone_1': 99971.51815788994, 'drone_2': 17218.816024863285, 'drone_3': 99995.4831938439, 'drone_4': 99997.98359324019}","{'drone_0': np.float64(99971.35945186431), 'drone_1': np.float64(99971.5181578829), 'drone_2': np.float64(17218.81602486386), 'drone_3': np.float64(99995.48319382884), 'drone_4': np.float64(99997.98359324178)}",6922,953,0.878984126984127,,1740.0329754601228,0.7513897799078373,0.0,78.72954091816368,flatT_S_05,flat,temperate,0.0,42,True,500,15000,100000,5,True,763,1.0,84.63613539999983
434940,6723,0.015457304455787005,1256,0.15741320967539793,0.10320306443588834,0.9999999403953552,0.1032030705872707,"{'drone_0': 1640, 'drone_1': 1589, 'drone_2': 587, 'drone_3': 2644, 'drone_4': 1519}",3166,"{'drone_0': 99998.47053331666, 'drone_1': 99988.83193121925, 'drone_2': 17218.816024863285, 'drone_3': 99995.53703413936, 'drone_4': 99999.32836207906}","{'drone_0': np.float64(99998.47053329034), 'drone_1': np.float64(99988.83193121685), 'drone_2': np.float64(17218.81602486386), 'drone_3': np.float64(99995.53703412967), 'drone_4': np.float64(99999.3283620733)}",6723,1256,0.842586790324602,,1719.2511383183244,0.7625576569476205,0.0,76.87604790419162,flatT_S_05,flat,temperate,0.01,42,True,500,15000,100000,5,True,697,1.0,89.05631499999981
434940,7662,0.017616222927300317,1320,0.14696058784235136,0.12048388472032912,0.9999999403953552,0.12048389190172869,"{'drone_0': 1592, 'drone_1': 1509, 'drone_2': 1529, 'drone_3': 2789, 'drone_4': 1563}",3153,"{'drone_0': 99999.22798139219, 'drone_1': 99973.51652597262, 'drone_2': 99999.2535849943, 'drone_3': 99971.753654734, 'drone_4': 99997.5074212587}","{'drone_0': np.float64(99999.22798137994), 'drone_1': np.float64(99973.51652595784), 'drone_2': np.float64(99999.25358498875), 'drone_3': np.float64(99971.75365472349), 'drone_4': np.float64(99997.50742125385)}",7662,1320,0.8530394121576487,,1405.8862354123194,0.7645711834869702,0.09761658031088083,29.084006908462868,flatT_S_05,flat,temperate,0.0,1,False,-1,15000,100000,0,False,nan,nan,38.75697070000001
434940,7243,0.016652871660458913,1633,0.18397926994141506,0.11146043574217401,0.9999999403953552,0.11146044238573409,"{'drone_0': 1565, 'drone_1': 1660, 'drone_2': 1372, 'drone_3': 2677, 'drone_4': 1602}",3153,"{'drone_0': 99998.28843923596, 'drone_1': 99987.55260582487, 'drone_2': 99984.22878948758, 'drone_3': 99972.45762612097, 'drone_4': 99996.49310200612}","{'drone_0': np.float64(99998.28843920845), 'drone_1': np.float64(99987.55260581672), 'drone_2': np.float64(99984.22878948387), 'drone_3': np.float64(99972.45762611573), 'drone_4': np.float64(99996.49310199842)}",7243,1633,0.816020730058585,,1452.0234781150427,0.7791136184519372,0.08205128205128205,27.807008547008547,flatT_S_05,flat,temperate,0.01,1,False,-1,15000,100000,0,False,nan,nan,71.06647539999994
434940,6982,0.01605278889042167,906,0.1148580121703854,0.10822213082497001,0.9999999403953552,0.10822213727551205,"{'drone_0': 1618, 'drone_1': 1514, 'drone_2': 587, 'drone_3': 2705, 'drone_4': 1464}",3163,"{'drone_0': 99989.96882056893, 'drone_1': 99988.6370353434, 'drone_2': 17218.816024863285, 'drone_3': 99995.4831938439, 'drone_4': 99962.01086020545}","{'drone_0': np.float64(99989.96882055503), 'drone_1': np.float64(99988.63703533006), 'drone_2': np.float64(17218.81602486386), 'drone_3': np.float64(99995.48319382884), 'drone_4': np.float64(99962.01086020759)}",6982,906,0.8851419878296146,,1765.6840643554874,0.750013446535406,0.0,80.28822355289421,flatT_S_05,flat,temperate,0.0,1,True,500,15000,100000,5,True,763,1.0,73.49331310000002
434940,6723,0.015457304455787005,1256,0.15741320967539793,0.10320306443588834,0.9999999403953552,0.1032030705872707,"{'drone_0': 1640, 'drone_1': 1589, 'drone_2': 587, 'drone_3': 2644, 'drone_4': 1519}",3166,"{'drone_0': 99998.47053331666, 'drone_1': 99988.83193121925, 'drone_2': 17218.816024863285, 'drone_3': 99995.53703413936, 'drone_4': 99999.32836207906}","{'drone_0': np.float64(99998.47053329034), 'drone_1': np.float64(99988.83193121685), 'drone_2': np.float64(17218.81602486386), 'drone_3': np.float64(99995.53703412967), 'drone_4': np.float64(99999.3283620733)}",6723,1256,0.842586790324602,,1719.2511383183244,0.7625576569476205,0.0,76.87604790419162,flatT_S_05,flat,temperate,0.01,1,True,500,15000,100000,5,True,697,1.0,75.0100723999999
434940,7388,0.01698625097714627,1464,0.16538635336647087,0.11738539659575054,0.9999999403953552,0.11738540359246581,"{'drone_0': 1603, 'drone_1': 1504, 'drone_2': 1375, 'drone_3': 2692, 'drone_4': 1678}",3163,"{'drone_0': 99995.56109548881, 'drone_1': 99961.5346882239, 'drone_2': 99968.14415120693, 'drone_3': 99969.5061329403, 'drone_4': 99996.22809586383}","{'drone_0': np.float64(99995.56109546855), 'drone_1': np.float64(99961.53468821949), 'drone_2': np.float64(99968.14415120313), 'drone_3': np.float64(99969.50613292561), 'drone_4': np.float64(99996.22809585376)}",7388,1464,0.8346136466335291,,1520.4228506969623,0.7708592255720534,0.13910942354159475,26.918501898515707,flatT_S_05,flat,temperate,0.0,7,False,-1,15000,100000,0,False,nan,nan,73.00924540000005
434940,7346,0.016889685933692004,1654,0.1837777777777778,0.1148415099835347,0.9999999403953552,0.11484151682862252,"{'drone_0': 1639, 'drone_1': 1548, 'drone_2': 1453, 'drone_3': 2719, 'drone_4': 1641}",3162,"{'drone_0': 99970.8341064172, 'drone_1': 99971.50535608464, 'drone_2': 99994.48540027394, 'drone_3': 99963.93090911949, 'drone_4': 99971.35233376647}","{'drone_0': np.float64(99970.83410640145), 'drone_1': np.float64(99971.50535607808), 'drone_2': np.float64(99994.48540027029), 'drone_3': np.float64(99963.93090910785), 'drone_4': np.float64(99971.35233375775)}",7346,1654,0.8162222222222222,,1466.4089617663772,0.7765602356199994,0.06992815600410537,26.266541224769075,flatT_S_05,flat,temperate,0.01,7,False,-1,15000,100000,0,False,nan,nan,92.24014490000013
434940,6832,0.015707913735227848,1304,0.16027531956735497,0.10840867385184083,0.9999999403953552,0.10840868031350172,"{'drone_0': 1566, 'drone_1': 1573, 'drone_2': 587, 'drone_3': 2790, 'drone_4': 1620}",3158,"{'drone_0': 99975.09704739593, 'drone_1': 99989.02216028114, 'drone_2': 17218.816024863285, 'drone_3': 99996.58856013183, 'drone_4': 99972.90480029031}","{'drone_0': np.float64(99975.09704737041), 'drone_1': np.float64(99989.02216027716), 'drone_2': np.float64(17218.81602486386), 'drone_3': np.float64(99996.58856012534), 'drone_4': np.float64(99972.90480028081)}",6832,1304,0.839724680432645,,1673.010466594933,0.7571865360379695,0.0,71.83632734530939,flatT_S_05,flat,temperate,0.0,7,True,500,15000,100000,5,True,763,1.0,83.70064789999992
